MonoNS,EstNS,MonoS,EstS,SensorID,Src,Vx_body(m_s),Vy_body(m_s),Vz_body(m_s),Ve_enu(m_s),Vn_enu(m_s),Vu_enu(m_s),De_enu(m),Dn_enu(m),Du_enu(m),Depth(m),E(m),N(m),U(m),Valid,ValidFlag,IsWaterMass
498667055296,498617055296,498.667055296,498.617055296,DVL_H1000,BS,-0.087,0.032,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
498668234198,498618234198,498.668234198,498.618234198,DVL_H1000,BE,0.0,0.0,0.0,-0.116,0.057,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
498670400380,498620400380,498.67040038,498.62040038,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
498758455207,498708455207,498.758455207,498.708455207,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
498760222394,498710222394,498.760222394,498.710222394,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
498761896831,498711896831,498.761896831,498.711896831,DVL_H1000,BI,-0.091,0.038,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
498766813687,498716813687,498.766813687,498.716813687,DVL_H1000,BS,-0.091,0.038,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
498767985298,498717985298,498.767985298,498.717985298,DVL_H1000,BE,0.0,0.0,0.0,-0.101,0.077,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
498770147104,498720147104,498.770147104,498.720147104,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
498840902229,498790902229,498.840902229,498.790902229,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
498842921121,498792921121,498.842921121,498.792921121,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
498844366020,498794366020,498.84436602,498.79436602,DVL_H1000,BI,-0.094,0.044,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
498849339750,498799339750,498.84933975,498.79933975,DVL_H1000,BS,-0.094,0.044,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
498850513694,498800513694,498.850513694,498.800513694,DVL_H1000,BE,0.0,0.0,0.0,-0.092,0.006,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
498852652167,498802652167,498.852652167,498.802652167,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
498941134281,498891134281,498.941134281,498.891134281,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
498943457961,498893457961,498.943457961,498.893457961,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
498945300980,498895300980,498.94530098,498.89530098,DVL_H1000,BI,-0.097,0.047,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
498948944143,498898944143,498.948944143,498.898944143,DVL_H1000,BS,-0.097,0.047,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
498950202377,498900202377,498.950202377,498.900202377,DVL_H1000,BE,0.0,0.0,0.0,-0.082,0.015,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
498952575056,498902575056,498.952575056,498.902575056,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499040571551,498990571551,499.040571551,498.990571551,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499042335821,498992335821,499.042335821,498.992335821,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499043759720,498993759720,499.04375972,498.99375972,DVL_H1000,BI,-0.099,0.05,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499048858865,498998858865,499.048858865,498.998858865,DVL_H1000,BS,-0.099,0.05,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499050285389,499000285389,499.050285389,499.000285389,DVL_H1000,BE,0.0,0.0,0.0,-0.074,0.024,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499052429696,499002429696,499.052429696,499.002429696,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499122951782,499072951782,499.122951782,499.072951782,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499124752802,499074752802,499.124752802,499.074752802,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499126188659,499076188659,499.126188659,499.076188659,DVL_H1000,BI,-0.101,0.152,0.001,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499131759132,499081759132,499.131759132,499.081759132,DVL_H1000,BS,-0.101,0.152,0.001,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499132952617,499082952617,499.132952617,499.082952617,DVL_H1000,BE,0.0,0.0,0.0,-0.061,0.042,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499135109173,499085109173,499.135109173,499.085109173,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499222460801,499172460801,499.222460801,499.172460801,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499224246946,499174246946,499.224246946,499.174246946,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499225937717,499175937717,499.225937717,499.175937717,DVL_H1000,BI,-0.102,0.151,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499230849323,499180849323,499.230849323,499.180849323,DVL_H1000,BS,-0.102,0.151,0.0,0.0,0.0,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499232023266,499182023266,499.232023266,499.182023266,DVL_H1000,BE,0.0,0.0,0.0,-0.048,0.048,0.0,-0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499234176906,499184176906,499.234176906,499.184176906,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499322476731,499272476731,499.322476731,499.272476731,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499324540539,499274540539,499.324540539,499.274540539,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499325970563,499275970563,499.325970563,499.275970563,DVL_H1000,BI,-0.103,0.149,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499331004375,499281004375,499.331004375,499.281004375,DVL_H1000,BS,-0.103,0.149,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499332179194,499282179194,499.332179194,499.282179194,DVL_H1000,BE,0.0,0.0,0.0,-0.032,0.057,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499334355584,499284355584,499.334355584,499.284355584,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499405335873,499355335873,499.405335873,499.355335873,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499407110351,499357110351,499.407110351,499.357110351,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499408507709,499358507709,499.408507709,499.358507709,DVL_H1000,BI,-0.103,0.146,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499413469480,499363469480,499.41346948,499.36346948,DVL_H1000,BS,-0.103,0.146,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499414745506,499364745506,499.414745506,499.364745506,DVL_H1000,BE,0.0,0.0,0.0,-0.037,0.055,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499417110894,499367110894,499.417110894,499.367110894,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499504495188,499454495188,499.504495188,499.454495188,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499506266749,499456266749,499.506266749,499.456266749,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499507699398,499457699398,499.507699398,499.457699398,DVL_H1000,BI,-0.102,0.142,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499512870584,499462870584,499.512870584,499.462870584,DVL_H1000,BS,-0.102,0.142,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499514327441,499464327441,499.514327441,499.464327441,DVL_H1000,BE,0.0,0.0,0.0,-0.021,0.057,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499516472331,499466472331,499.516472331,499.466472331,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499604485743,499554485743,499.604485743,499.554485743,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499606241554,499556241554,499.606241554,499.556241554,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499607661662,499557661662,499.607661662,499.557661662,DVL_H1000,BI,-0.1,0.136,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499613119844,499563119844,499.613119844,499.563119844,DVL_H1000,BS,-0.1,0.136,0.0,0.0,0.0,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499614310121,499564310121,499.614310121,499.564310121,DVL_H1000,BE,0.0,0.0,0.0,0.0,0.007,0.0,-0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499616438095,499566438095,499.616438095,499.566438095,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.09,0.0,0.0,0.0,,,False
499688142583,499638142583,499.688142583,499.638142583,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.09,0.0,0.0,0.0,,,False
499693333311,499643333311,499.693333311,499.643333311,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,False
499695003082,499645003082,499.695003082,499.645003082,DVL_H1000,BI,-0.099,0.031,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,False
499696185192,499646185192,499.696185192,499.646185192,DVL_H1000,BS,-0.099,0.031,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,False
499697362927,499647362927,499.697362927,499.647362927,DVL_H1000,BE,0.0,0.0,0.0,0.003,0.001,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,False
499699497318,499649497318,499.699497318,499.649497318,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499785509045,499735509045,499.785509045,499.735509045,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499787568770,499737568770,499.78756877,499.73756877,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499789000544,499739000544,499.789000544,499.739000544,DVL_H1000,BI,-0.098,0.024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499793862859,499743862859,499.793862859,499.743862859,DVL_H1000,BS,-0.098,0.024,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499795037386,499745037386,499.795037386,499.745037386,DVL_H1000,BE,0.0,0.0,0.0,0.012,0.055,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499797191026,499747191026,499.797191026,499.747191026,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499886014677,499836014677,499.886014677,499.836014677,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499887787697,499837787697,499.887787697,499.837787697,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499889190596,499839190596,499.889190596,499.839190596,DVL_H1000,BI,-0.096,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499893910288,499843910288,499.893910288,499.843910288,DVL_H1000,BS,-0.096,0.02,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499895078107,499845078107,499.895078107,499.845078107,DVL_H1000,BE,0.0,0.0,0.0,0.019,0.049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499897583784,499847583784,499.897583784,499.847583784,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499968011955,499918011955,499.968011955,499.918011955,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
499969778558,499919778558,499.969778558,499.919778558,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499971198082,499921198082,499.971198082,499.921198082,DVL_H1000,BI,-0.093,0.015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499976376560,499926376560,499.97637656,499.92637656,DVL_H1000,BS,-0.093,0.015,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499977801042,499927801042,499.977801042,499.927801042,DVL_H1000,BE,0.0,0.0,0.0,0.027,0.043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
499979938932,499929938932,499.979938932,499.929938932,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500067486558,500017486558,500.067486558,500.017486558,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500069224286,500019224286,500.069224286,500.019224286,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500070631269,500020631269,500.070631269,500.020631269,DVL_H1000,BI,-0.092,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500076125034,500026125034,500.076125034,500.026125034,DVL_H1000,BS,-0.092,0.01,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500077304811,500027304811,500.077304811,500.027304811,DVL_H1000,BE,0.0,0.0,0.0,0.035,0.037,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500079431327,500029431327,500.079431327,500.029431327,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500167560820,500117560820,500.16756082,500.11756082,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500169295048,500119295048,500.169295048,500.119295048,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500170930987,500120930987,500.170930987,500.120930987,DVL_H1000,BI,-0.088,0.007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500175972383,500125972383,500.175972383,500.125972383,DVL_H1000,BS,-0.088,0.007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500177164409,500127164409,500.177164409,500.127164409,DVL_H1000,BE,0.0,0.0,0.0,0.038,0.032,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500179287717,500129287717,500.179287717,500.129287717,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500250012800,500200012800,500.2500128,500.2000128,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500251973359,500201973359,500.251973359,500.201973359,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500253392592,500203392592,500.253392592,500.203392592,DVL_H1000,BI,-0.085,0.003,-0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500258358155,500208358155,500.258358155,500.208358155,DVL_H1000,BS,-0.085,0.003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500259516349,500209516349,500.259516349,500.209516349,DVL_H1000,BE,0.0,0.0,0.0,0.041,0.026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500261655698,500211655698,500.261655698,500.211655698,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500349828066,500299828066,500.349828066,500.299828066,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500351591752,500301591752,500.351591752,500.301591752,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500352988818,500302988818,500.352988818,500.302988818,DVL_H1000,BI,-0.083,0.0,-0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500357946507,500307946507,500.357946507,500.307946507,DVL_H1000,BS,-0.083,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500359109076,500309109076,500.359109076,500.309109076,DVL_H1000,BE,0.0,0.0,0.0,0.045,0.022,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500361469505,500311469505,500.361469505,500.311469505,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500449599581,500399599581,500.449599581,500.399599581,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500451379018,500401379018,500.451379018,500.401379018,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500452779000,500402779000,500.452779,500.402779,DVL_H1000,BI,-0.081,0.007,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500458229891,500408229891,500.458229891,500.408229891,DVL_H1000,BS,-0.081,0.007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500459647666,500409647666,500.459647666,500.409647666,DVL_H1000,BE,0.0,0.0,0.0,0.048,0.017,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500461803347,500411803347,500.461803347,500.411803347,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500531208072,500481208072,500.531208072,500.481208072,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500532958342,500482958342,500.532958342,500.482958342,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500534383408,500484383408,500.534383408,500.484383408,DVL_H1000,BI,-0.079,0.006,0.004,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500539734258,500489734258,500.539734258,500.489734258,DVL_H1000,BS,-0.079,0.006,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500540921619,500490921619,500.540921619,500.490921619,DVL_H1000,BE,0.0,0.0,0.0,0.05,0.014,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500543043176,500493043176,500.543043176,500.493043176,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500630580301,500580580301,500.630580301,500.580580301,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500632321821,500582321821,500.632321821,500.582321821,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500633976134,500583976134,500.633976134,500.583976134,DVL_H1000,BI,-0.077,0.004,0.005,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500639009364,500589009364,500.639009364,500.589009364,DVL_H1000,BS,-0.077,0.004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500640183599,500590183599,500.640183599,500.590183599,DVL_H1000,BE,0.0,0.0,0.0,0.052,0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500642313614,500592313614,500.642313614,500.592313614,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500730660022,500680660022,500.730660022,500.680660022,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500732898244,500682898244,500.732898244,500.682898244,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500734366768,500684366768,500.734366768,500.684366768,DVL_H1000,BI,-0.073,0.004,0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500738978836,500688978836,500.738978836,500.688978836,DVL_H1000,BS,-0.073,0.004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500740163571,500690163571,500.740163571,500.690163571,DVL_H1000,BE,0.0,0.0,0.0,0.053,0.006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500742297961,500692297961,500.742297961,500.692297961,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500812280471,500762280471,500.812280471,500.762280471,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500814066323,500764066323,500.814066323,500.764066323,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500815468639,500765468639,500.815468639,500.765468639,DVL_H1000,BI,-0.072,0.003,0.003,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500820381995,500770381995,500.820381995,500.770381995,DVL_H1000,BS,-0.072,0.003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500821547481,500771547481,500.821547481,500.771547481,DVL_H1000,BE,0.0,0.0,0.0,0.055,0.004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500823929493,500773929493,500.823929493,500.773929493,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500911599617,500861599617,500.911599617,500.861599617,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
500913370303,500863370303,500.913370303,500.863370303,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500914777286,500864777286,500.914777286,500.864777286,DVL_H1000,BI,-0.071,0.002,0.003,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500920120553,500870120553,500.920120553,500.870120553,DVL_H1000,BS,-0.071,0.002,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500921526953,500871526953,500.921526953,500.871526953,DVL_H1000,BE,0.0,0.0,0.0,0.057,0.001,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
500923715884,500873715884,500.923715884,500.873715884,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
501011596297,500961596297,501.011596297,500.961596297,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
501013354442,500963354442,501.013354442,500.963354442,DVL_H1000,TS,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
501014876631,500964876631,501.014876631,500.964876631,DVL_H1000,BI,-0.07,0.0,0.003,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
501020395480,500970395480,501.02039548,500.97039548,DVL_H1000,BS,-0.07,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
501021553090,500971553090,501.02155309,500.97155309,DVL_H1000,BE,0.0,0.0,0.0,0.058,0.007,0.0,0.01,1.0,0.0,0.0,0.0,0.0,0.0,,,False
501023695647,500973695647,501.023695647,500.973695647,DVL_H1000,BD,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
501093180579,501043180579,501.093180579,501.043180579,DVL_H1000,SA,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.0,0.09,0.0,0.0,0.0,,,False
