t_s,E_m,N_m,U_m,vE_mps,vN_mps,vU_mps,yaw_deg,src_used
3605.689751684,34.887110316790626,23.608191157477027,40.669242126785264,-0.19974726463784753,0.13403810442895295,0.032860566501367615,144.8003002901516,BI
3606.689564267,34.68740048818583,23.742204140886592,40.70209653465785,-0.24107659234117826,0.143288554221157,0.04199365254863961,147.92079652306657,BI
3607.689309184,34.446385390385046,23.88545614463348,40.74407947533962,-0.26596971497621286,0.12066528809914015,0.08654478010500452,151.63966855934234,BI
3608.671985977,34.18502312383713,24.00403112296915,40.82912502230408,-0.2732315500015119,0.10280207643710718,0.11381235945182067,156.90812285923235,BI
3609.672851131,33.91155518646728,24.106922139033866,40.9430358469739,-0.26954647575053375,0.0771906411702138,0.15430911290717142,163.4697097117374,BI
3610.677799609,33.64067486591147,24.184494756393732,41.09810855513152,0.32,0.131,0.003,169.3633355386438,BE
3611.660523943,33.95514665279149,24.31323164414774,41.101056728133514,0.207,0.267,0.019,173.29599278357847,BE
3612.653831981,34.160761416657515,24.578444890293774,41.11992958085552,-0.1367399891583401,-0.011554896339616984,0.1506706996584198,179.69248281192034,BI
3613.660491688,34.023110779236205,24.56681304173012,41.271603703227136,0.177,0.14,0.002,-170.60785153569765,BE
3614.637113556,34.195972849872156,24.70354010325008,41.27355694696313,-0.16635998227832524,-0.08602435461152433,0.2784711236556244,-157.0362427980674,BI
3615.642172866,34.028771200871894,24.61708052476103,41.553436942359376,0.105,0.147,0.008,-145.44281283289806,BE
3616.636358102,34.133160650651924,24.763225754453064,41.56139042424738,-0.04817148470752623,-0.042446440371965904,0.09496213856491288,-148.79551731984233,BI
3617.618469652,34.08585087914002,24.721538615107374,41.65465383734467,-0.028366160576436848,-0.013796371965909444,0.043531839551414195,-167.50262345110156,BI
3619.618711644,34.02911169360321,24.69394253256391,41.74172805080442,0.023558037622872306,-0.017897768398765567,-0.007119603198457177,152.3232121377075,BI
3620.601431312,34.05226264051469,24.676354043545135,41.73473147671294,0.02353073093678601,-0.033923085159422425,0.04570042663747414,136.88937443139045,BI
3621.600734068,34.07577696479051,24.642454611053306,41.78040003900214,-0.030849202536455116,-0.019371956985395997,0.07188222301390475,118.7898836475919,BI
3622.605741462,34.044773288142366,24.62298565104673,41.85264220462828,-0.133,0.119,0.001,79.96276802412613,BE
3623.583278027,33.91476092499739,24.739312502281706,41.853619741193285,-0.06810146733087356,0.0436255124011111,0.029614267087376408,22.059901134863022,BI
3624.58310461,33.846671267618646,24.78293044927735,41.88322887266332,-0.02552573168721375,0.021858122450612943,0.01522036480398491,1.5950580493528272,BI
3626.565786984,33.79606184931895,24.826268163388914,41.91340602168603,0.008538931737909395,0.007330191414635771,-0.013941124007773682,-3.5525121149852437,BI
3627.565140781,33.80459526317355,24.833593618011864,41.89947390647441,0.009893333372298694,0.005188116233022349,-0.020717273100898458,6.5580025374574245,BI
3628.565119028,33.81448838133617,24.838781621387795,41.87875708403636,-0.01799152018048177,0.02455452895366014,-0.004835318961473269,39.286556914665006,BI
3629.548261025,33.796800162256865,24.86292221001869,41.874003278896446,-0.012884887948524994,0.0067319733139559225,0.011254341289215495,93.09314979066025,BI
3630.547762695,33.783921695234554,24.869650828588387,41.88525201180977,0.003403019813119354,-0.012132205747566252,0.019473803938887684,113.28224865356393,BI
3631.547760484,33.787324707523595,24.85751864966513,41.90472577269207,0.010459143727188678,-0.016406696707638516,0.020357470757379786,126.40691535992468,BI
3632.531017395,33.7976087328765,24.84138665174066,41.92474239650475,-0.04386317733907886,0.04312164633194226,-0.031520553474572915,134.06303417296908,BI
3633.529653659,33.75380537333144,24.884449491531107,41.893264828743696,-0.18702789628591968,0.14159153394931276,-0.04931940312639517,138.93774599690377,BI
3634.530200941,33.56667512004433,25.026118515978347,41.843918433995704,-0.22583781790799065,0.17592436276498705,-0.07167913635285017,142.2757924104622,BI
3635.511838831,33.344984160990926,25.198812536242563,41.77355547782927,-0.27302025149150544,0.18535481788105534,-0.045918773544117525,145.76365245378813,BI
3636.517302678,33.070472168617464,25.38518010448917,41.727385811132095,0.268,0.167,0.004,147.83430695836017,BE
3637.511462538,33.336907011097544,25.551204801109222,41.7313624505721,-0.12399477471950231,0.070726032172374,0.012850066747382564,148.49747412167682,BI
3638.49351284,33.21513790513783,25.620661322363368,41.74398186250209,-0.08250489847170499,0.05349006696911341,-0.014620344175614131,144.93561321627647,BI
3639.493723543,33.1326156226365,25.67416265985006,41.7293584377761,-0.038008552435187,0.03308410564580794,-0.022842764618116154,136.15421050950442,BI
3640.493662999,33.094609371391115,25.707244762451776,41.706517056150325,-0.007655136561851374,0.009497221015538725,-0.009602170442218567,118.33515664980388,BI
3641.475183349,33.08709569907363,25.716566478146973,41.697092330457124,-0.013493690050354935,-0.0023328070876849766,0.025386577948132344,88.54315154390795,BI
3643.474512476,33.060117371525244,25.711902428988893,41.747848455183686,-0.009513558260622265,0.09048444812712822,-0.16927213845270223,85.2655276950909,BI
3644.457348518,33.05076710357904,25.800833805848686,41.581481696606005,-0.05692366599054521,0.14087763621542548,-0.22151791770543325,108.1838928978256,BI
3645.457257058,32.993848643826986,25.9416985573955,41.35998403892933,-0.1910364228232032,0.22318402097914367,-0.26320140184751206,123.76500701324095,BI
3646.462991568,32.80171672072676,26.16616242937477,41.09527330601094,0.162,0.405,0.004,133.9640035941173,BE
3647.446154273,32.960989078936805,26.564343324899877,41.099205956830936,0.213,0.376,0.023,141.13224872515443,BE
3648.445498153,33.17384932537675,26.94009662377978,41.12219086607093,0.238,0.343,0.042,146.78390363094417,BE
3649.43997476,33.41053475784281,27.281202099980867,41.16395888356494,-0.38246679693293845,0.187479907419221,-0.07967705791467677,152.78622362481354,BI
3650.42805357,33.032627420264824,27.466447023802548,41.08523167099631,0.344,0.262,0.002,159.06753399608152,BE
3651.427461075,33.37642360198479,27.728291790112525,41.087230486006305,0.173,0.124,0.0,162.18405544036895,BE
3652.421310064,33.5483594770818,27.851529064748533,41.087230486006305,-0.1564610736906149,0.03488401166569434,0.06314299762988511,168.81189103108585,BI
3653.404082482,33.39459384936801,27.885812109242767,41.1492856824668,-0.2653135952724286,0.0172277737669572,0.15166047598056828,177.25412390540723,BI
3654.403965939,33.12931117453788,27.903037875233288,41.30092848348053,-0.25250184839920753,-0.03972145549000369,0.20237841418673902,-171.68523754226098,BI
3655.409952737,32.875297648577714,27.863078615413006,41.50451849635254,0.311,0.103,0.009,-158.38298994905983,BE
3656.391539003,33.180570977303795,27.964182000811032,41.51335277274654,0.312,0.139,0.002,-142.99914877865433,BE
3657.384853249,33.49048502205578,28.102252681005027,41.51533940123854,-0.06663059553326808,-0.10252161565881435,0.14763360749364757,-129.6330743584717,BI
3658.384820413,33.423856614404755,27.999734431746003,41.66296816103503,-0.03183321474332595,-0.0500379446735756,0.07927704921318328,-123.42321925507869,BI
3659.367928285,33.39256113039953,27.950541734438715,41.74090605218544,-0.016900456184079156,-0.038754881657779836,0.06609412779106402,-121.0939131299624,BI
3660.367313581,33.37567106299346,27.911810675561707,41.80695955165178,-0.01610533859315444,-0.025628092518206774,0.03979722280107098,-122.14628833071588,BI
3661.36748966,33.35956288858839,27.886178070474596,41.846763781908045,0.0002324763528772823,-0.011314514339847525,0.013301417969477449,-126.51478955017197,BI
3663.348247891,33.360023368037865,27.863766753066177,41.87311067503506,0.010877809981658125,0.00452105996549939,-0.011542671562134028,-138.6292858122875,BI
3665.329439658,33.38157439561652,27.872723839847936,41.850242429166975,-0.02390539900520397,-0.03246642772209246,0.05378162297075219,-132.65007011635365,BI
3666.329306491,33.35767218002159,27.840261735582626,41.90401689020034,-0.031221788387075497,-0.06810600403200487,0.09208567828226717,-124.57285171638533,BI
3667.328640746,33.326471177384015,27.772201072782266,41.99604126290273,-0.028324543275082582,-0.08707462348430331,0.10931024743053498,-116.1784476333727,BI
3668.311190958,33.298640891384274,27.686645883017928,42.103444069689395,-0.010440942799096473,-0.04983762580827686,0.06206607581650521,-109.00807371274932,BI
3669.311224038,33.28819960319879,27.636806608580997,42.16551219865168,-0.005170088233362024,-0.037583544715663976,0.045329321131745814,-101.86518510585536,BI
3670.31054746,33.28303301293339,27.599248492064845,42.210810850962,0.0005854601912094869,-0.034137830724524205,0.0328521802897196,-98.68487845789734,BI
3671.291891062,33.28360755054626,27.56574755029718,42.243050127901064,-0.0007712378087187068,-0.02074963899891587,0.02046601264675346,-100.1042388219293,BI
3672.291277567,33.28283678588808,27.545010641098038,42.26350358475139,0.004500950101852098,-0.008315745210698762,0.00846107734105877,-103.38630231186407,BI
3675.271750799,33.29625174718522,27.52022578509342,42.288721599280294,0.0048181846760551655,0.010190048085254267,-0.012725879790711256,-115.30630059611521,BI
3676.271979877,33.30107103560138,27.530418167494506,42.275992804270494,0.017434403242691375,0.010682378266423088,-0.020734714325118732,-125.50610451015511,BI
3677.253014899,33.31817479577013,27.54089795469212,42.255651323346385,0.02126160263616172,0.017025908768095035,-0.029360904004517057,-137.19789892296197,BI
3678.252719275,33.33943011296628,27.55791883019296,42.226299099129754,0.03075974972404911,0.01698045755064443,-0.03277959515132278,-150.86135600829445,BI
3679.253326848,33.37020855148375,27.574909604611143,42.19349958798146,0.040112394007254346,0.007409015533047097,-0.03164020126102,-159.7409257390728,BI
3680.233627796,33.4095307693556,27.582172669561935,42.16248266869038,-0.021471946344878486,-0.008880037001587321,0.022092995790817947,-161.75654290293062,BI
3681.233301547,33.388065828211744,27.57329552966354,42.18456845666341,-0.05315590389860454,-0.03081730399687263,0.06504416695666612,-156.6345137350955,BI
3682.231909561,33.33498391658718,27.542521122922384,42.24952208305031,-0.06800118885175006,-0.04421904228830119,0.08154455600378273,-148.29707669977103,BI
3683.213645241,33.268224723209,27.499109711372533,42.329577283188975,-0.06652984452143156,-0.06485749479242639,0.09668653038145764,-138.74909785221124,BI
3684.213583823,33.20169896481755,27.434256199997712,42.42625787527712,-0.05367092139214698,-0.08841477749375516,0.10955482334268879,-128.95797057396894,BI
3685.212579166,33.14808196429228,27.345930249029074,42.53570263359965,-0.08987489540399399,-0.1634274437431022,0.18825242045646137,-118.80804854136102,BI
3686.194595926,33.059823310702306,27.185441760229377,42.720569665598475,-0.031352866293395926,-0.09642874031022143,0.10115579972187613,-112.31211752201563,BI
3688.193617766,32.99714824623521,26.99267860234557,42.922782318485154,-0.015616959814122703,-0.033815306337807535,0.034837273478909185,-114.78896110753888,BI
3689.174642871,32.98182761659378,26.95950493789492,42.95695855835771,-0.002658265063097659,-0.010752355070557145,0.014536866488035807,-134.4606846979384,BI
3690.174152125,32.97917065606363,26.9487578594996,42.97148829093667,0.014234743560846887,-0.0025026068877482097,-0.0060090793406580465,-164.96277520331992,BI
3691.174090414,32.99340452118422,26.946255407050227,42.965479582422304,0.04228929016016858,-0.029790264330754383,0.003762457820740631,167.50830426950856,BI
3692.155192227,33.03489462043084,26.917028124705578,42.96917093661157,0.033184055571392326,-0.056465383548833376,0.0386714224785937,146.16890087028924,BI
3693.154953186,33.068070743652406,26.860576238698492,43.007833115034664,-0.005630027413148982,-0.058337490973694596,0.07371594086913151,129.9083610714914,BI
3694.154373482,33.062443979988664,26.802272566201655,43.08150632247802,0.0012904793169792714,-0.026740745403398776,0.04332744163233107,124.60339310117782,BI
3695.13719494,33.0637122907525,26.775991187816285,43.12408946183451,0.012390051405251512,-0.019439103972040486,0.012190482473611314,125.59551355643504,BI
3696.136762818,33.07609698814396,26.75656048390873,43.13627467653245,-0.048379707986423826,0.053851831193667876,-0.023481570054769738,130.04067328919052,BI
3697.135370541,33.02778463811223,26.810337338436423,43.11282579932759,-0.18861953788852473,0.13103602340417225,-0.026329270729373216,138.7468449477653,BI
3698.117338593,32.84256627792271,26.939010527080438,43.086971296638886,-0.23771259673365827,0.15196583459747046,0.0017625178681000507,148.18431814381253,BI
3699.122842398,32.60354535741059,27.091812751998194,43.088743515061644,0.181,0.244,0.003,158.52959995716145,BE
3700.12300381,32.78457457298253,27.335852136526114,43.09174399929764,0.169,0.275,0.0,168.09182922396943,BE
3701.105876601,32.950680074661584,27.606142154051202,43.09174399929764,0.269,0.193,0.003,179.33057785314554,BE
3702.105492894,33.2195768574785,27.79906809860014,43.094742848176644,0.294,0.128,0.005,-165.25687281342167,BE
3703.105792846,33.51366504336656,27.92710649245617,43.09974434793664,0.298,0.1,0.002,-141.67683385982014,BE
3704.081971095,33.80456616156855,28.024724317356167,43.101696704434644,-0.036990996159717016,-0.137602719667492,0.10825043992160682,-115.35130747731324,BI
3705.081420849,33.7675955195565,27.887197313034743,43.2098875799847,0.002455020859624363,-0.054560895759928285,0.033601808380696555,-91.30793563797491,BI
3706.081466471,33.77005065241909,27.83263392809763,43.2434909213471,0.007267241364373271,-0.025716711876293506,0.011262234823677155,-74.22032993774478,BI
3707.063609521,33.77718812301778,27.80737643825947,43.25455204700665,0.01063500646888352,-0.011178394617330242,0.002634412873117646,-62.910868520297505,BI
3713.024509568,33.84058233357799,27.740743145259643,43.270255518825834,-0.01413117335674271,0.027403647319347305,-0.005945591068894146,-55.907777251742964,BI
3714.024180695,33.82645580758263,27.768137780259273,43.264311883101314,-0.004470904054573509,0.048063742324604766,-0.016937759317241324,-71.7634761187983,BI
3715.024304482,33.82198435008826,27.816207472250355,43.247372027109655,0.018551842494158317,0.04846822185300999,-0.04384815401450038,-95.47594064534726,BI
3716.007082774,33.84021669816812,27.86384098853934,43.20427901319992,0.07455667366191042,0.02629623980917436,-0.060793175475293185,-125.91078654139848,BI
3717.006067034,33.91469764163431,27.890110518205887,43.143547587784695,0.16533351391460416,-0.0967573501932181,-0.019048473960828254,-158.55838335221713,BI
3718.006141822,34.08004352051174,27.793345931723973,43.1244976892266,0.11027118881772091,-0.08157577438373347,0.0019125769058414128,177.96831012827386,BI
3718.989783437,34.18851085076838,27.71310460526427,43.12637897946308,0.08398326362161077,-0.05031220975460922,-0.007449361118326418,174.49084363631007,BI
3719.988923154,34.27242186501603,27.662835678248396,43.118936026903484,-0.010686901504014383,-0.002062654805579839,0.012309979341839427,175.71527413155465,BI
3720.988856485,34.26173567599705,27.660773160957948,43.13124518555131,-0.07181584322826395,-0.007151278722270265,0.045796767069846984,179.79418103067965,BI
3721.971206616,34.19118737299387,27.653748101368308,43.176233645681755,-0.10965353959392479,-0.08713042384172345,0.11795927473363507,-170.57235493207344,BI
3722.97064237,34.08159570497106,27.566666840519723,43.29412636236645,-0.1231029193338082,-0.10081089209005509,0.128638389633504,-156.01595256266515,BI
3723.97123661,33.95841963295849,27.46579604256517,43.42284119407658,-0.11161410197849235,-0.11836426349289797,0.13217107613740053,-138.93463968533632,BI
3724.953588491,33.84877530993375,27.349520685679703,43.552679699334,-0.10892283684605465,-0.16654961350681166,0.15312426931789566,-125.19023251057983,BI
3725.953290242,33.73988495921486,27.183020745428575,43.70575829949169,-0.07457803405877667,-0.20982876685327645,0.15664611529419206,-112.55808467359226,BI
3726.953113616,33.66532009757594,26.973229039791118,43.86237674700909,-0.015528941250603775,-0.18912591253169067,0.10113476747731506,-94.85836798646218,BI
3727.935374207,33.65006663056552,26.78745810917426,43.96171744348204,0.02483881047039047,-0.09951366795251576,0.037323764347295646,-79.07526619459567,BI
3730.917018174,33.72412711995201,26.490743781489613,44.07300362027387,-0.016472425505429315,0.047583978297786766,-0.010696925134067208,-64.72327084548819,BI
3731.913238926,33.70771694782773,26.538147928132574,44.062347121472726,-0.03031228487769263,0.06848675670260056,-0.005807713995403458,-62.892845406727766,BI
3732.920755498,33.677176818478266,26.607149470472976,44.05649575337692,-0.101,0.141,0.0,-62.01627066824102,BE
3733.89500177,33.57877794500626,26.744518194824987,44.05649575337692,-0.09324377714828841,0.18122499044366222,-0.01072850697044364,-61.50709695110242,BI
3734.898291852,33.48522738818515,26.926339430347685,44.045731948738805,-0.09919808879047526,0.21191047031709226,-0.018267231599390137,-61.60885452331393,BI
3735.898158393,33.38604253827242,27.138221619305288,44.02746715506588,-0.0842257929557632,0.22682433544965372,-0.036286866064677806,-63.190197718274995,BI
3736.885589003,33.302875412156375,27.362194911221195,43.99163639277264,-0.125,0.29,0.002,-70.10868849908388,BE
3737.881050264,33.17844275453138,27.65087867691118,43.99362731529464,0.01037334036009554,0.35638276928634066,-0.1558130789297628,-79.73199860648447,BI
3738.886559027,33.18887323916504,28.009224674410913,43.8369558990407,-0.169,0.356,0.007,-92.47776140962081,BE
3739.869099031,33.02282397848905,28.359008915834888,43.8438336790687,-0.216,0.349,0.005,-108.98348273655903,BE
3740.868573868,32.80693741369706,28.70782563394788,43.848831053253704,-0.327,0.234,0.0,-130.06977301019842,BE
3741.868882861,32.47983637298603,28.9418979383099,43.848831053253704,-0.363,0.173,0.009,-154.39031881522078,BE
3742.851675153,32.12308277099007,29.11192100482588,43.8576761838817,-0.376,0.134,0.008,-176.75204907692446,BE
3743.844741861,31.749689688782148,29.24499194369785,43.865620717545696,0.3267167071086284,-0.20394383903991603,-0.06794927382802211,164.29433293509004,BI
3744.841637813,32.07539225154956,29.041681156123587,43.79788236152519,0.2754306988202715,-0.28390228079469265,0.02084286705202299,148.41575317684823,BI
3745.824555229,32.346117882321046,28.76262865988837,43.81836917854999,0.19147755659272195,-0.31288145039281284,0.09553294364443454,135.1412817049942,BI
3746.831956885,32.539012689919424,28.447431368630912,43.91460922417997,-0.181,0.315,0.003,123.11079398052654,BE
3747.823648401,32.359516525523475,28.759814196170822,43.91758429872797,0.0014496018692066169,-0.2596406521484068,0.24115271179559802,109.77914177244644,BI
3748.806545108,32.36094133442718,28.50461425417076,44.154612505036035,-0.08469172729255388,-0.20757551287066453,0.27324113486933893,93.81659553435455,BI
3749.814053805,32.275613682615976,28.29548011966932,44.42990532479506,0.18,0.293,0.005,74.2739325324598,BE
3750.815431744,32.45586171163592,28.588883855796222,44.434912214490055,0.264,0.228,0.004,51.29783624176374,BE
3751.79179024,32.713620354579945,28.811493592884247,44.43881764847406,-0.2456301744235629,-0.010120402282926143,0.26764976157337,28.40213202224569,BI
3752.79805966,32.466450221428225,28.801309741548838,44.708145418815654,0.241,0.106,0.001,14.920342520089713,BE
3753.791745569,32.70592852549719,28.906640447902824,44.709139104724656,-0.08920076878373928,0.02313019312482622,0.07666300942695976,10.097247171640477,BI
3754.774249114,32.61828845395041,28.92936594464451,44.78446078325704,-0.04345028009989536,-0.0068426769574395875,0.04920620825969791,8.949603694492403,BI
3761.729993889,32.31605939517328,28.881770030150786,45.126726609256984,0.126554868262203,0.06547333432035554,-0.18815447858637696,27.24084762084815,BI
3763.710920535,32.566755305894866,29.011467902708425,44.75400638906105,0.029486317626102633,0.010704986209546682,-0.04027356879028732,17.287429829767646,BI
3764.713950453,32.5963309646455,29.02220532414838,44.71361079465974,0.01265918169351995,0.013619739864177477,-0.02214154025542451,-5.591429874456995,BI
3765.710538993,32.60894696004704,29.035778600814798,44.691544789383244,0.0064622580390251375,-0.0006378438640890576,-0.00691609544772908,-25.551717236634524,BI
3766.697584899,32.61532550538798,29.03514901964008,44.68471828568605,0.003685798263839801,-0.006210832615404608,-0.004565134103364528,-41.82402423021606,BI
3767.700942063,32.61902367748106,29.02891733624101,44.68013782567882,0.336,0.101,0.007,-60.27317288197247,BE
3768.70272483,32.95562268719303,29.130097395708,44.68715030504782,0.321,0.187,0.006,-84.78525988169426,BE
3769.684689091,33.27083321497404,29.313724712515004,44.69304209061382,0.253,0.29,0.001,-112.0809073807383,BE
3770.678375874,33.522235971072966,29.601893879584917,44.69403577739682,0.021817280909511693,-0.11649641058776129,0.05622804081491004,-135.17719968322666,BI
3771.678143833,33.5440481894788,29.485424500940752,44.75025077100092,-0.03890746495593638,-0.03397190892245606,0.05017089370209516,-139.98085111653424,BI
3772.659564725,33.50586359051628,29.452083759783125,44.799489534250476,-0.014268128309639458,-0.01839145636074997,0.02195848008105968,-127.80438083692208,BI
3774.658925561,33.47733645357096,29.41531260221844,44.84339245934263,0.003726033864599004,-0.024053728990180986,0.017015721944918714,-96.25304830240053,BI
3775.640318787,33.48099315796553,29.39170643552744,44.86009157359487,0.007683401810474426,-0.053888465335632296,0.02523883199336205,-81.88547601501034,BI
3776.639582168,33.48867090003624,29.337857665459268,44.885311814185044,0.06820805681304772,-0.06837114843345479,-0.017945669329354996,-70.72832843616756,BI
3777.639745914,33.55689012564576,29.269475321523743,44.86736320632412,0.09267638831542215,-0.044415771120299236,-0.06817130132686534,-62.25190593869598,BI
3778.621587092,33.647883619922176,29.2258660884852,44.80042981552354,0.054460715050500985,-0.056840569052428694,-0.012656232693192054,-53.33864564562182,BI
3779.621410759,33.70233473175141,29.169035542300843,44.78777581454183,0.19480598505895147,0.13038621685284332,-0.25803112726958904,-45.10029026710125,BI
3780.627196893,33.89826789034393,29.300176191276165,44.528251684593656,-0.201,0.292,0.003,-36.068470085930365,BE
3781.603662721,33.701998258915914,29.585304213052186,44.53118108207766,0.09593082714530339,0.22306401580492272,-0.2366637303352568,-27.620541174656857,BI
3782.609690353,33.79850732178471,29.809712776656834,44.293090829868184,-0.234,0.27,0.002,-16.739016369285153,BE
3783.609495352,33.56455295201873,30.079660126386816,44.295090439866186,-0.259,0.234,0.002,-0.886792465022197,BE
3784.592206271,33.310030823997714,30.309614481432828,44.29705586170419,-0.285,0.202,0.0,19.282934788546708,BE
3785.591703274,33.025174178142784,30.51151287603878,44.29705586170419,-0.287,0.184,0.003,47.4457646776249,BE
3786.592165099,32.73804163436778,30.69559785183878,44.30005724717919,-0.324,0.101,0.001,77.37022885096462,BE
3787.568166308,32.42181724265176,30.794173973947785,44.30103324838819,-0.2590283281912185,0.22698191639490875,0.1050787077583136,97.4993206426696,BI
3788.573939901,32.16129339031811,31.02246639154631,44.40671863783806,-0.333,0.106,0.007,112.17247463655077,BE
3789.573971523,31.828282860192015,31.128469743478338,44.413718859192066,-0.234,0.239,0.004,125.9973549078285,BE
3790.550817388,31.599700927782102,31.36193590521325,44.41762624265206,-0.1671603770361983,-0.050672550313715516,0.23677141084560857,140.67408077589303,BI
3791.54992448,31.432689809583838,31.31130860082509,44.654186238410766,-0.10282405935367522,-0.012177670741283814,0.10689675932107934,150.95863083628439,BI
3792.550220557,31.329835306391114,31.29912732455558,44.76111464740368,-0.08400149400649991,-0.0038094165510127558,0.07570493610205899,158.35714655678004,BI
3794.53173782,31.163384895899434,31.29157889989779,44.911125285184234,-0.05289724669316417,0.01682619755751249,0.03213658924089634,162.35674508104177,BI
3795.530528416,31.110551623348023,31.308384747784665,44.943223008305544,-0.028857318516753598,0.010781895348617693,0.019131280686720525,152.8300745776659,BI
3796.512030974,31.082228091406805,31.31896720564942,44.962000409237376,-0.007108114990432123,0.00385442899987645,0.00621434456461062,138.34238720388313,BI
3797.511477811,31.075123908362585,31.32281950252179,44.96821131625651,-0.015107686624184739,-0.009493919004817745,0.02650704258862896,118.81031269427639,BI
3798.511830846,31.060010888196253,31.313322231831275,44.994727716758916,-0.044399693911923006,0.008595601454531459,0.03895873221965013,88.35181002893688,BI
3799.494764011,31.016368956534382,31.321771133574057,45.03302154672396,-0.04978174705580441,0.03722797865632767,0.02179117402151427,51.579928009111484,BI
3801.492835488,30.916901467666953,31.396155295873626,45.07656186998669,0.0737120783422643,0.09941368520053157,-0.1728943281351748,32.57033152032964,BI
3802.475486907,30.989334746047412,31.49384429470394,44.90666701310762,0.08690837479555175,0.10318732423140338,-0.21358209313600968,42.49252099416006,BI
3803.47527149,31.076224399301616,31.59700939063155,44.69313092918531,0.027480738206360007,0.05375353230618559,-0.09376762123591154,52.76628877341431,BI
3804.475365778,31.103707728611823,31.650767991250795,44.599354466787915,0.02064196293720599,0.06807177798526917,-0.07039987505687237,70.11089169590184,BI
3805.458153695,31.123994400369668,31.717668112143407,44.53016632022373,-0.010129937857764141,0.0709112924945506,-0.04415849811474719,94.95330987609304,BI
3806.457233245,31.1138737866132,31.7885141343388,44.48604846779856,-0.020393584380840345,0.026141979574252835,-0.003833877937662148,122.58441334659781,BI
3807.457248242,31.093479896389784,31.81465650596431,44.48221453236423,0.01627388669949982,-0.007359589692706247,0.002999508500880573,152.7290049281627,BI
3808.440474529,31.10948080958439,31.807420363916908,44.48516372797038,0.026889465422278987,-0.023355777725923003,0.0033858966495363464,-170.87752741688792,BI
3809.440161697,31.136361863121422,31.78407189262564,44.4885485654031,0.03899442758790531,0.02828278761848883,-0.04657809078975935,-142.87512514031144,BI
3810.439057916,31.17531324940105,31.812323462240528,44.44202188662497,0.0026262950886896657,0.0017631007207272776,-0.01140149332130206,-122.20530372149673,BI
3811.421297507,31.17789290041481,31.814055249571346,44.430822888488265,0.030771958487571378,-0.13403820660799798,0.0785865493589764,-106.61088753693025,BI
3812.42416701,31.20875315912958,31.679632419927366,44.509634942186395,0.005119817412044531,-0.23184945250763445,0.1344158429708995,-98.33942277784281,BI
3813.424578378,31.213875082670672,31.44768759197411,44.64410607953381,0.004681437157087525,-0.2776837759655285,0.15491547602376732,-92.40526317111231,BI
3814.409849806,31.218487568943527,31.174093701496236,44.796739871814985,0.297,0.151,0.002,-89.16153021870613,BE
3815.403356341,31.51355900983854,31.324113188281245,44.798726884884985,0.0158836502762928,-0.16267641114422024,0.08938173701118725,-87.93809755052305,BI
3816.403163091,31.52943959059942,31.16146821435347,44.8880913488755,0.013619566240910678,-0.11372934515189913,0.056613986493883724,-89.10239723155675,BI
3817.385684137,31.542821101068512,31.049726739193893,44.943715782103716,0.0006735072798210413,-0.08188527316146502,0.0470249766317463,-95.04541640246966,BI
3818.385805882,31.543494690344478,30.967831496909856,44.990746483791234,-0.021969706073944266,-0.05022979903086289,0.04684334856031986,-117.68841389651854,BI
3819.386053627,31.521519541385707,30.917589253697443,45.03760143755694,-0.03702442512906424,-0.02136795862721153,0.044346389796330564,-159.07308600364104,BI
3820.368557756,31.485142890822548,30.896595146117907,45.08117194863808,-0.02232134236392873,-0.002868861166405642,0.012904546124531856,162.91756451800316,BI
3821.367792846,31.462838622276603,30.893728479372097,45.09406662394624,0.0015167403048358592,-0.02187891772153273,0.019596235816658453,135.4712892703094,BI
3822.36774601,31.464355291543388,30.87185058637156,45.11366194195359,-0.009740071066373254,-0.039866255221380376,0.04429235498645065,116.54463656955883,BI
3823.349830728,31.454789716596867,30.83269854635474,45.157160786910026,0.003649997031888804,-0.021854834883850947,0.011960088372031998,105.2155037318338,BI
3824.349328023,31.458437878756996,30.810854698005663,45.169114862885834,-0.008960079609880444,0.017985272614373608,-0.007761890386450176,100.03740538009257,BI
3825.353936422,31.449436507525203,30.82892285393237,45.161317202611485,-0.123,0.199,0.008,105.15367113878474,BE
3826.337296707,31.328483192470216,31.024611550647347,45.169184084891484,-0.168,0.221,0.006,112.67012544975351,BE
3827.33711929,31.160512998526222,31.24557234149034,45.17518302038948,-0.207,0.237,0.0,120.30685956936802,BE
3828.330658491,30.95485038391918,31.481041132127388,45.17518302038948,-0.20476316518445878,0.2574184791305087,-0.082902188063874,127.17785974809495,BI
3829.319223088,30.752428768048198,31.735515927209345,45.09322885225571,-0.28,0.211,0.004,133.40323419822474,BE
3830.312724373,30.474248408248172,31.945144698344365,45.097202857395715,-0.29841643906467097,0.2341207388370293,-0.011666556577029773,139.41252814364339,BI
3831.312574956,30.17587655767261,32.17923045556294,45.08553804400057,-0.3070946142430862,0.20333405130931528,0.02291640200883933,146.07187629790383,BI
3832.295537287,29.874014119818625,32.379100168609654,45.108064003937315,-0.3355711707133367,0.17116515689136919,0.057519374583122354,151.99754980031804,BI
3833.295082415,29.53859559103496,32.550187467263726,45.165557214567464,-0.3508260477647585,0.12944578535098197,0.10429704149508215,158.28897726043323,BI
3834.295263952,29.187705855361926,32.67965675181426,45.26987318983458,-0.3573877247103377,0.06991112796322209,0.13494979960443768,166.45929806106057,BI
